,ID,Name,Age,Photo,Nationality,Club,Club Logo,Value,Wage,Special,Preferred Foot,
13264,201019,M. Chergui,29,https://cdn.sofifa.org/players/4/19/201019.png,France,Grenoble Foot 38,https://cdn.sofifa.org/teams/2/light/1805.png,€300K,€1K,1620,,
13265,221499,D. Gardner,28,https://cdn.sofifa.org/players/4/19/221499.png,England,Oldham Athletic,https://cdn.sofifa.org/teams/2/light/1920.png,€300K,€3K,1740,,
13266,237371,L. Bengtsson,20,https://cdn.sofifa.org/players/4/19/237371.png,Sweden,Hammarby IF,https://cdn.sofifa.org/teams/2/light/708.png,€525K,€1K,1549,,
13267,242491,F. Jaramillo,22,https://cdn.sofifa.org/players/4/19/242491.png,Colombia,Itagüí Leones FC,https://cdn.sofifa.org/teams/2/light/112970.png,€450K,€1K,1607,,
13268,153148,L. Garguła,37,https://cdn.sofifa.org/players/4/19/153148.png,Poland,Miedź Legnica,https://cdn.sofifa.org/teams/2/light/112505.png,€100K,€1K,1542,,
13269,244540,S. Rivera,26,https://cdn.sofifa.org/players/4/19/244540.png,Colombia,Jaguares de Córdoba,https://cdn.sofifa.org/teams/2/light/112903.png,€375K,€1K,1552,,
13270,245564,Vinicius,19,https://cdn.sofifa.org/players/4/19/245564.png,Brazil,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,€525K,€1K,1141,,
13271,213821,F. Sepúlveda,26,https://cdn.sofifa.org/players/4/19/213821.png,Chile,CD Antofagasta,https://cdn.sofifa.org/teams/2/light/112533.png,€290K,€1K,1497,,
13272,240701,L. Spence,22,https://cdn.sofifa.org/players/4/19/240701.png,Scotland,Dundee FC,https://cdn.sofifa.org/teams/2/light/180.png,€450K,€1K,1614,,
13273,242237,B. Lepistu,25,https://cdn.sofifa.org/players/4/19/242237.png,Estonia,Kristiansund BK,https://cdn.sofifa.org/teams/2/light/113459.png,€400K,€1K,1686,,
13274,244029,A. Abruscia,27,https://cdn.sofifa.org/players/4/19/244029.png,Italy,TSV 1860 München,https://cdn.sofifa.org/teams/2/light/33.png,€325K,€2K,1670,,
13275,244541,E. González,23,https://cdn.sofifa.org/players/4/19/244541.png,Venezuela,Boyacá Chicó FC,https://cdn.sofifa.org/teams/2/light/112019.png,€375K,€1K,1542,,
13276,211006,M. Al Amri,26,https://cdn.sofifa.org/players/4/19/211006.png,Saudi Arabia,Al Raed,https://cdn.sofifa.org/teams/2/light/112392.png,€290K,€3K,1679,,
13277,215102,J. Rebolledo,26,https://cdn.sofifa.org/players/4/19/215102.png,Chile,Deportes Iquique,https://cdn.sofifa.org/teams/2/light/112531.png,€325K,€1K,1675,,
13278,246078,C. Mamengi,17,https://cdn.sofifa.org/players/4/19/246078.png,Netherlands,FC Utrecht,https://cdn.sofifa.org/teams/2/light/1903.png,€550K,€1K,1545,,
13279,239679,P. Mazzocchi,22,https://cdn.sofifa.org/players/4/19/239679.png,Italy,Perugia,https://cdn.sofifa.org/teams/2/light/199.png,€350K,€1K,1681,,
13280,244543,Y. Ammour,19,https://cdn.sofifa.org/players/4/19/244543.png,France,Montpellier HSC,https://cdn.sofifa.org/teams/2/light/70.png,€650K,€2K,1478,,
13281,212800,Jwa Joon Hyeop,27,https://cdn.sofifa.org/players/4/19/212800.png,Korea Republic,Gyeongnam FC,https://cdn.sofifa.org/teams/2/light/111588.png,€300K,€1K,1729,,
13282,231232,O. Marrufo,25,https://cdn.sofifa.org/players/4/19/231232.png,Mexico,Tiburones Rojos de Veracruz,https://cdn.sofifa.org/teams/2/light/110145.png,€375K,€2K,1661,,
13283,232256,Han Pengfei,25,https://cdn.sofifa.org/players/4/19/232256.png,China PR,Guizhou Hengfeng FC,https://cdn.sofifa.org/teams/2/light/112977.png,€325K,€2K,1578,,
13284,233280,Lee Min Gi,25,https://cdn.sofifa.org/players/4/19/233280.png,Korea Republic,Sangju Sangmu FC,https://cdn.sofifa.org/teams/2/light/2055.png,€325K,€1K,1524,Left,
13285,237888,C. Maloney,23,https://cdn.sofifa.org/players/4/19/237888.png,United States,Columbus Crew SC,https://cdn.sofifa.org/teams/2/light/687.png,€350K,€1K,1653,Right,
13286,213569,A. Taylor-Sinclair,27,https://cdn.sofifa.org/players/4/19/213569.png,Scotland,Motherwell,https://cdn.sofifa.org/teams/2/light/83.png,€280K,€1K,1639,Left,
13287,225089,R. Al Ebrahim,24,https://cdn.sofifa.org/players/4/19/225089.png,Saudi Arabia,Al Raed,https://cdn.sofifa.org/teams/2/light/112392.png,€425K,€3K,1589,Right,
13288,246081,B. Castrillon,19,https://cdn.sofifa.org/players/4/19/246081.png,Colombia,Independiente Medellín,https://cdn.sofifa.org/teams/2/light/101103.png,€650K,€1K,1594,Right,
13289,208194,Kim Kyung Jung,27,https://cdn.sofifa.org/players/4/19/208194.png,Korea Republic,Sangju Sangmu FC,https://cdn.sofifa.org/teams/2/light/2055.png,€325K,€1K,1448,Right,
13290,242242,S. Cibois,20,https://cdn.sofifa.org/players/4/19/242242.png,France,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€550K,€5K,964,Right,
13291,243778,M. Hiller,21,https://cdn.sofifa.org/players/4/19/243778.png,Germany,TSV 1860 München,https://cdn.sofifa.org/teams/2/light/33.png,€325K,€1K,906,Right,
13292,244034,D. Kopacz,19,https://cdn.sofifa.org/players/4/19/244034.png,Poland,VfB Stuttgart,https://cdn.sofifa.org/teams/2/light/36.png,€650K,€3K,1610,Right,
13293,246594,H. Massengo,16,https://cdn.sofifa.org/players/4/19/246594.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€450K,€2K,1651,Right,
13294,199235,Jo Jae Cheol,32,https://cdn.sofifa.org/players/4/19/199235.png,Korea Republic,Gyeongnam FC,https://cdn.sofifa.org/teams/2/light/111588.png,€230K,€1K,1778,Right,
13295,200259,M. Schimpelsberger,27,https://cdn.sofifa.org/players/4/19/200259.png,Austria,FC Wacker Innsbruck,https://cdn.sofifa.org/teams/2/light/2045.png,€250K,€2K,1676,Right,
13296,228419,M. Juel Andersen,20,https://cdn.sofifa.org/players/4/19/228419.png,Denmark,AC Horsens,https://cdn.sofifa.org/teams/2/light/1446.png,€450K,€1K,1365,Right,
13297,232515,F. Cobos,25,https://cdn.sofifa.org/players/4/19/232515.png,Argentina,Godoy Cruz,https://cdn.sofifa.org/teams/2/light/111706.png,€325K,€2K,1499,Left,
13298,233027,D. van der Heijden,21,https://cdn.sofifa.org/players/4/19/233027.png,Netherlands,Carpi,https://cdn.sofifa.org/teams/2/light/112409.png,€500K,€1K,1403,Right,
13299,241475,P. Soiri,23,https://cdn.sofifa.org/players/4/19/241475.png,Finland,FC Admira Wacker Mödling,https://cdn.sofifa.org/teams/2/light/111821.png,€425K,€2K,1571,Right,
13300,242755,J. Yeboah,18,https://cdn.sofifa.org/players/4/19/242755.png,Germany,VfL Wolfsburg,https://cdn.sofifa.org/teams/2/light/175.png,€675K,€3K,1512,Left,
13301,53827,M. Taylor,36,https://cdn.sofifa.org/players/4/19/53827.png,England,Swindon Town,https://cdn.sofifa.org/teams/2/light/1934.png,€30K,€2K,1879,Left,
13302,224324,O. Zawada,22,https://cdn.sofifa.org/players/4/19/224324.png,Poland,Wisła Płock,https://cdn.sofifa.org/teams/2/light/1569.png,€400K,€1K,1451,Right,
13303,235076,L. Ndukwu,19,https://cdn.sofifa.org/players/4/19/235076.png,England,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,€650K,€5K,1504,Left,
13304,246340,M. Mudryk,17,https://cdn.sofifa.org/players/4/19/246340.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,€650K,€1K,1487,Right,
13305,224837,V. Belon,23,https://cdn.sofifa.org/players/4/19/224837.png,France,Racing Club de Lens,https://cdn.sofifa.org/teams/2/light/64.png,€290K,€1K,1067,Right,
13306,241477,Callejón,20,https://cdn.sofifa.org/players/4/19/241477.png,Spain,UD Almería,https://cdn.sofifa.org/teams/2/light/1861.png,€525K,€1K,1635,Left,
13307,207430,R. Edwards,24,https://cdn.sofifa.org/players/4/19/207430.png,Australia,St. Mirren,https://cdn.sofifa.org/teams/2/light/100805.png,€375K,€1K,1721,Right,
13308,209222,A. Khrees,27,https://cdn.sofifa.org/players/4/19/209222.png,Saudi Arabia,Al Faisaly,https://cdn.sofifa.org/teams/2/light/112389.png,€250K,€4K,1700,Right,
13309,238918,O. Hawsawi,24,https://cdn.sofifa.org/players/4/19/238918.png,Saudi Arabia,Ohod Club,https://cdn.sofifa.org/teams/2/light/113219.png,€325K,€3K,1362,Left,
13310,239174,M. Owusu,23,https://cdn.sofifa.org/players/4/19/239174.png,Germany,SG Sonnenhof Großaspach,https://cdn.sofifa.org/teams/2/light/111379.png,€425K,€1K,1506,Right,
13311,233543,L. Hurtado,23,https://cdn.sofifa.org/players/4/19/233543.png,Colombia,Rionegro Águilas,https://cdn.sofifa.org/teams/2/light/112578.png,€425K,€1K,1503,Right,
13312,238407,F. Ibargüen,24,https://cdn.sofifa.org/players/4/19/238407.png,Colombia,Rionegro Águilas,https://cdn.sofifa.org/teams/2/light/112578.png,€375K,€1K,1442,Right,
13313,219720,A. Boniotti,23,https://cdn.sofifa.org/players/4/19/219720.png,Italy,Brescia,https://cdn.sofifa.org/teams/2/light/190.png,€350K,€1K,1579,Right,
13314,232776,Y. Kobayashi,32,https://cdn.sofifa.org/players/4/19/232776.png,Japan,Sagan Tosu,https://cdn.sofifa.org/teams/2/light/113160.png,€170K,€1K,1464,Right,
13315,235080,A. Porcino,23,https://cdn.sofifa.org/players/4/19/235080.png,Italy,Livorno,https://cdn.sofifa.org/teams/2/light/1844.png,€400K,€1K,1453,Left,
13316,155977,G. MacKenzie,32,https://cdn.sofifa.org/players/4/19/155977.png,Scotland,St. Mirren,https://cdn.sofifa.org/teams/2/light/100805.png,€170K,€2K,1323,Right,
13317,227913,Pedro López,21,https://cdn.sofifa.org/players/4/19/227913.png,Spain,CD Lugo,https://cdn.sofifa.org/teams/2/light/110831.png,€450K,€1K,1412,Right,
13318,231753,J. Livolant,20,https://cdn.sofifa.org/players/4/19/231753.png,France,La Berrichonne de Châteauroux,https://cdn.sofifa.org/teams/2/light/212.png,€575K,€3K,1670,Right,
13319,167497,D. Avdić,29,https://cdn.sofifa.org/players/4/19/167497.png,Sweden,AIK,https://cdn.sofifa.org/teams/2/light/433.png,€290K,€2K,1702,Right,
13320,222282,Zhu Baojie,28,https://cdn.sofifa.org/players/4/19/222282.png,China PR,Beijing Renhe FC,https://cdn.sofifa.org/teams/2/light/112537.png,€300K,€3K,1674,Right,
13321,199499,P. Mingoia,26,https://cdn.sofifa.org/players/4/19/199499.png,England,Accrington Stanley,https://cdn.sofifa.org/teams/2/light/110313.png,€325K,€1K,1665,Right,
13322,216395,J. Hernández,23,https://cdn.sofifa.org/players/4/19/216395.png,Mexico,Club Necaxa,https://cdn.sofifa.org/teams/2/light/101121.png,€375K,€2K,1575,Right,
13323,236875,A. Poulsen,18,https://cdn.sofifa.org/players/4/19/236875.png,Denmark,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€550K,€2K,1585,Left,
13324,196940,C. Butcher,27,https://cdn.sofifa.org/players/4/19/196940.png,England,Mansfield Town,https://cdn.sofifa.org/teams/2/light/1940.png,€350K,€4K,1749,Right,
13325,210508,S. Antonio,23,https://cdn.sofifa.org/players/4/19/210508.png,Switzerland,FC Basel 1893,https://cdn.sofifa.org/teams/2/light/896.png,€325K,€3K,1020,Right,
13326,211276,D. Santa,26,https://cdn.sofifa.org/players/4/19/211276.png,Colombia,Alianza Petrolera,https://cdn.sofifa.org/teams/2/light/112579.png,€300K,€1K,1619,Right,
13327,242764,H. Ishige,23,https://cdn.sofifa.org/players/4/19/242764.png,Japan,Shimizu S-Pulse,https://cdn.sofifa.org/teams/2/light/101149.png,€400K,€1K,1609,Right,
13328,189772,M. Woolford,32,https://cdn.sofifa.org/players/4/19/189772.png,England,Grimsby Town,https://cdn.sofifa.org/teams/2/light/92.png,€240K,€2K,1658,Left,
13329,212045,C. Højer Nielsen,23,https://cdn.sofifa.org/players/4/19/212045.png,Denmark,Aarhus GF,https://cdn.sofifa.org/teams/2/light/271.png,€350K,€2K,1715,Left,
13330,223821,Yeo Seong Hae,30,https://cdn.sofifa.org/players/4/19/223821.png,Korea Republic,Gyeongnam FC,https://cdn.sofifa.org/teams/2/light/111588.png,€230K,€1K,1278,Right,
13331,243021,E. Ortega,21,https://cdn.sofifa.org/players/4/19/243021.png,Mexico,Club Atlas,https://cdn.sofifa.org/teams/2/light/101114.png,€475K,€3K,1602,Right,
13332,239182,M. Fritz,24,https://cdn.sofifa.org/players/4/19/239182.png,Germany,SC Fortuna Köln,https://cdn.sofifa.org/teams/2/light/110169.png,€325K,€1K,1449,Right,
13333,242254,E. Valla Dønnem,27,https://cdn.sofifa.org/players/4/19/242254.png,Norway,Ranheim Fotball,https://cdn.sofifa.org/teams/2/light/112200.png,€260K,€1K,1623,Right,
13334,239951,G. Asís,22,https://cdn.sofifa.org/players/4/19/239951.png,Argentina,Independiente,https://cdn.sofifa.org/teams/2/light/110093.png,€450K,€3K,1560,Right,
13335,244047,L. Abdulahi,22,https://cdn.sofifa.org/players/4/19/244047.png,Netherlands,De Graafschap,https://cdn.sofifa.org/teams/2/light/635.png,€450K,€1K,1578,Right,
13336,212560,N. Townsend,23,https://cdn.sofifa.org/players/4/19/212560.png,England,Newport County,https://cdn.sofifa.org/teams/2/light/112254.png,€325K,€1K,1059,Right,
13337,216656,J. Sinclair,21,https://cdn.sofifa.org/players/4/19/216656.png,England,Sunderland,https://cdn.sofifa.org/teams/2/light/106.png,€525K,€7K,1602,Right,
13338,235600,B. Al Mutairi,28,https://cdn.sofifa.org/players/4/19/235600.png,Saudi Arabia,Al Batin,https://cdn.sofifa.org/teams/2/light/112990.png,€240K,€3K,1522,Left,
13339,241488,Sillero,20,https://cdn.sofifa.org/players/4/19/241488.png,Spain,Athletic Club de Bilbao,https://cdn.sofifa.org/teams/2/light/448.png,€475K,€2K,1594,Right,
13340,242512,A. Gryszkiewicz,18,https://cdn.sofifa.org/players/4/19/242512.png,Poland,Górnik Zabrze,https://cdn.sofifa.org/teams/2/light/420.png,€475K,€1K,1549,Left,
13341,242257,Jon Bakero,21,https://cdn.sofifa.org/players/4/19/242257.png,Spain,Toronto FC,https://cdn.sofifa.org/teams/2/light/111651.png,€425K,€1K,1531,Right,
13342,191569,Gao Di,28,https://cdn.sofifa.org/players/4/19/191569.png,China PR,Shanghai Greenland Shenhua FC,https://cdn.sofifa.org/teams/2/light/110955.png,€325K,€3K,1629,Right,
13343,203090,R. Charles-Cook,24,https://cdn.sofifa.org/players/4/19/203090.png,England,SønderjyskE,https://cdn.sofifa.org/teams/2/light/1447.png,€270K,€2K,1111,Right,
13344,212818,Kim Do Hyung,27,https://cdn.sofifa.org/players/4/19/212818.png,Korea Republic,Pohang Steelers,https://cdn.sofifa.org/teams/2/light/1474.png,€325K,€2K,1498,Right,
13345,220498,D. Mazzocco,22,https://cdn.sofifa.org/players/4/19/220498.png,Italy,Padova,https://cdn.sofifa.org/teams/2/light/110912.png,€400K,€1K,1699,Right,
13346,236626,J. Koutroumbis,20,https://cdn.sofifa.org/players/4/19/236626.png,Australia,Newcastle Jets,https://cdn.sofifa.org/teams/2/light/111398.png,€425K,€1K,1459,Right,
13347,237650,J. Pretel,23,https://cdn.sofifa.org/players/4/19/237650.png,Colombia,Patriotas Boyacá FC,https://cdn.sofifa.org/teams/2/light/112527.png,€350K,€1K,1445,Right,
13348,245586,Guerrero,20,https://cdn.sofifa.org/players/4/19/245586.png,Spain,CF Reus Deportiu,https://cdn.sofifa.org/teams/2/light/110854.png,€375K,€1K,1648,Left,
13349,211283,K. Nowak,23,https://cdn.sofifa.org/players/4/19/211283.png,Poland,Górnik Zabrze,https://cdn.sofifa.org/teams/2/light/420.png,€400K,€1K,1515,Right,
13350,236627,J. Kade,19,https://cdn.sofifa.org/players/4/19/236627.png,Germany,Hertha BSC,https://cdn.sofifa.org/teams/2/light/166.png,€650K,€2K,1600,Left,
13351,225364,W. Miller,22,https://cdn.sofifa.org/players/4/19/225364.png,England,Burton Albion,https://cdn.sofifa.org/teams/2/light/15015.png,€475K,€2K,1627,Right,
13352,242260,B. Šerbečić,20,https://cdn.sofifa.org/players/4/19/242260.png,Bosnia Herzegovina,Rosenborg BK,https://cdn.sofifa.org/teams/2/light/298.png,€600K,€1K,1328,Right,
13353,244308,G. Fuentes,21,https://cdn.sofifa.org/players/4/19/244308.png,Colombia,Junior FC,https://cdn.sofifa.org/teams/2/light/101101.png,€400K,€1K,1585,Left,
13354,184148,J. Coppens,27,https://cdn.sofifa.org/players/4/19/184148.png,Belgium,FC Carl Zeiss Jena,https://cdn.sofifa.org/teams/2/light/110591.png,€250K,€1K,1044,Left,
13355,206165,L. Maniero,23,https://cdn.sofifa.org/players/4/19/206165.png,Italy,Cittadella,https://cdn.sofifa.org/teams/2/light/111993.png,€300K,€1K,994,Right,
13356,238165,S. Antonijevic,29,https://cdn.sofifa.org/players/4/19/238165.png,United States,Lillestrøm SK,https://cdn.sofifa.org/teams/2/light/299.png,€240K,€1K,1235,Left,
13357,246613,J. Zwarts,19,https://cdn.sofifa.org/players/4/19/246613.png,Netherlands,Feyenoord,https://cdn.sofifa.org/teams/2/light/246.png,€650K,€1K,1502,Left,
13358,222294,Sun Shilin,29,https://cdn.sofifa.org/players/4/19/222294.png,China PR,Shanghai Greenland Shenhua FC,https://cdn.sofifa.org/teams/2/light/110955.png,€240K,€3K,1658,Right,
13359,237654,L. Rodríguez,23,https://cdn.sofifa.org/players/4/19/237654.png,Colombia,Envigado FC,https://cdn.sofifa.org/teams/2/light/112526.png,€350K,€1K,1334,Right,
13360,244822,R. Fergonzi,29,https://cdn.sofifa.org/players/4/19/244822.png,Argentina,Patriotas Boyacá FC,https://cdn.sofifa.org/teams/2/light/112527.png,€300K,€1K,1384,Right,
13361,225623,M. Makasi,22,https://cdn.sofifa.org/players/4/19/225623.png,England,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€425K,€10K,1698,Right,
13362,232023,A. Pelvas,29,https://cdn.sofifa.org/players/4/19/232023.png,Finland,HJK Helsinki,https://cdn.sofifa.org/teams/2/light/100325.png,€300K,€1K,1564,Left,
13363,235607,T. Rocha,24,https://cdn.sofifa.org/players/4/19/235607.png,United States,Orlando City SC,https://cdn.sofifa.org/teams/2/light/112606.png,€350K,€1K,1735,Right,
13364,237143,H. Suárez,24,https://cdn.sofifa.org/players/4/19/237143.png,Colombia,Atlético Huila,https://cdn.sofifa.org/teams/2/light/112528.png,€375K,€1K,1555,Right,
13365,245079,A. Oviedo,22,https://cdn.sofifa.org/players/4/19/245079.png,Paraguay,Newell's Old Boys,https://cdn.sofifa.org/teams/2/light/110396.png,€425K,€3K,1423,Right,
13366,240216,M. Carraro,20,https://cdn.sofifa.org/players/4/19/240216.png,Italy,Foggia,https://cdn.sofifa.org/teams/2/light/110911.png,€650K,€1K,1474,Left,
13367,243032,Hugo Duro,18,https://cdn.sofifa.org/players/4/19/243032.png,Spain,Getafe CF,https://cdn.sofifa.org/teams/2/light/1860.png,€550K,€2K,1414,Left,
13368,182360,Cao Yang,36,https://cdn.sofifa.org/players/4/19/182360.png,China PR,Tianjin TEDA FC,https://cdn.sofifa.org/teams/2/light/111774.png,€40K,€2K,1628,Left,
13369,210009,K. McHattie,24,https://cdn.sofifa.org/players/4/19/210009.png,Scotland,Derry City,https://cdn.sofifa.org/teams/2/light/445.png,€350K,€1K,1653,Left,
13370,226393,N. Pelaitay,25,https://cdn.sofifa.org/players/4/19/226393.png,Argentina,San Martín de San Juan,https://cdn.sofifa.org/teams/2/light/111713.png,€350K,€2K,1566,Right,
13371,244569,U. Torres,20,https://cdn.sofifa.org/players/4/19/244569.png,Mexico,Club América,https://cdn.sofifa.org/teams/2/light/1879.png,€450K,€6K,1552,Left,
13372,246617,Javi Mier,19,https://cdn.sofifa.org/players/4/19/246617.png,Spain,Real Oviedo,https://cdn.sofifa.org/teams/2/light/110827.png,€650K,€1K,1581,Right,
13373,192857,D. Facchin,31,https://cdn.sofifa.org/players/4/19/192857.png,Italy,Venezia FC,https://cdn.sofifa.org/teams/2/light/205.png,€180K,€1K,1174,Right,
13374,206170,J. Turnbull,23,https://cdn.sofifa.org/players/4/19/206170.png,England,Northampton Town,https://cdn.sofifa.org/teams/2/light/1930.png,€375K,€2K,1424,Left,
13375,227418,J. Manns,22,https://cdn.sofifa.org/players/4/19/227418.png,Sweden,IF Elfsborg,https://cdn.sofifa.org/teams/2/light/700.png,€300K,€1K,1583,Right,
13376,234586,D. Al Qarni,29,https://cdn.sofifa.org/players/4/19/234586.png,Saudi Arabia,Al Fayha,https://cdn.sofifa.org/teams/2/light/113057.png,€240K,€4K,1637,Right,
13377,239706,D. Erdoğan,21,https://cdn.sofifa.org/players/4/19/239706.png,Turkey,LASK Linz,https://cdn.sofifa.org/teams/2/light/252.png,€525K,€2K,1589,Right,
13378,198491,J. Eiswohld,28,https://cdn.sofifa.org/players/4/19/198491.png,Sweden,IK Sirius,https://cdn.sofifa.org/teams/2/light/113458.png,€280K,€1K,1588,Right,
13379,202075,K. Sarkodie,27,https://cdn.sofifa.org/players/4/19/202075.png,United States,Trelleborgs FF,https://cdn.sofifa.org/teams/2/light/703.png,€280K,€1K,1726,Right,
13380,213339,B. Garmston,24,https://cdn.sofifa.org/players/4/19/213339.png,Republic of Ireland,Gillingham,https://cdn.sofifa.org/teams/2/light/1802.png,€300K,€1K,1680,Left,
13381,215131,M. Cubillos,22,https://cdn.sofifa.org/players/4/19/215131.png,Chile,Deportes Iquique,https://cdn.sofifa.org/teams/2/light/112531.png,€425K,€1K,1604,Right,
13382,216155,H. Cornick,23,https://cdn.sofifa.org/players/4/19/216155.png,England,Luton Town,https://cdn.sofifa.org/teams/2/light/1923.png,€450K,€2K,1585,Right,
13383,223579,Ernest Forgás,24,https://cdn.sofifa.org/players/4/19/223579.png,Spain,CF Reus Deportiu,https://cdn.sofifa.org/teams/2/light/110854.png,€400K,€2K,1481,Right,
13384,239451,K. Appin,20,https://cdn.sofifa.org/players/4/19/239451.png,France,KSV Cercle Brugge,https://cdn.sofifa.org/teams/2/light/1750.png,€525K,€2K,1524,Right,
13385,245595,Abenza,22,https://cdn.sofifa.org/players/4/19/245595.png,Spain,UD Almería,https://cdn.sofifa.org/teams/2/light/1861.png,€425K,€1K,1617,Right,
13386,204892,D. Schütz,27,https://cdn.sofifa.org/players/4/19/204892.png,Austria,SKN St. Pölten,https://cdn.sofifa.org/teams/2/light/112075.png,€325K,€3K,1673,Right,
13387,208988,H. Shaian,29,https://cdn.sofifa.org/players/4/19/208988.png,Saudi Arabia,Al Taawoun,https://cdn.sofifa.org/teams/2/light/112393.png,€200K,€3K,1036,Right,
13388,221788,Yun Sang Ho,26,https://cdn.sofifa.org/players/4/19/221788.png,Korea Republic,Incheon United FC,https://cdn.sofifa.org/teams/2/light/110765.png,€350K,€1K,1578,Left,
13389,173660,P. Caddis,30,https://cdn.sofifa.org/players/4/19/173660.png,Scotland,Bradford City,https://cdn.sofifa.org/teams/2/light/1804.png,€220K,€2K,1831,Right,
13390,239452,I. Diallo,19,https://cdn.sofifa.org/players/4/19/239452.png,France,Stade Brestois 29,https://cdn.sofifa.org/teams/2/light/378.png,€650K,€1K,1625,Left,
13391,202333,M. Sak,28,https://cdn.sofifa.org/players/4/19/202333.png,Turkey,MKE Ankaragücü,https://cdn.sofifa.org/teams/2/light/101007.png,€300K,€4K,1685,Right,
13392,222045,C. Halkett,23,https://cdn.sofifa.org/players/4/19/222045.png,Scotland,Livingston FC,https://cdn.sofifa.org/teams/2/light/621.png,€375K,€1K,1377,Left,
13393,228701,S. Al Masrahi,31,https://cdn.sofifa.org/players/4/19/228701.png,Saudi Arabia,Al Batin,https://cdn.sofifa.org/teams/2/light/112990.png,€200K,€3K,1237,Right,
13394,231005,C. Ogbene,21,https://cdn.sofifa.org/players/4/19/231005.png,Republic of Ireland,Exeter City,https://cdn.sofifa.org/teams/2/light/143.png,€500K,€5K,1575,Right,
13395,240221,C. Cisternas,32,https://cdn.sofifa.org/players/4/19/240221.png,Chile,Curicó Unido,https://cdn.sofifa.org/teams/2/light/112655.png,€230K,€1K,1597,Right,
13396,237918,D. Sugimoto,24,https://cdn.sofifa.org/players/4/19/237918.png,Japan,Yokohama F. Marinos,https://cdn.sofifa.org/teams/2/light/101151.png,€280K,€1K,889,Right,
13397,244318,L. Lapoussin,22,https://cdn.sofifa.org/players/4/19/244318.png,France,Red Star FC,https://cdn.sofifa.org/teams/2/light/111273.png,€375K,€1K,1702,Right,
13398,242015,Nam Seung Woo,26,https://cdn.sofifa.org/players/4/19/242015.png,Korea Republic,Gangwon FC,https://cdn.sofifa.org/teams/2/light/112115.png,€375K,€1K,1496,Right,
13399,243807,C. Sibbald,23,https://cdn.sofifa.org/players/4/19/243807.png,Scotland,Livingston FC,https://cdn.sofifa.org/teams/2/light/621.png,€425K,€1K,1568,Right,
13400,244575,A. Sánchez,19,https://cdn.sofifa.org/players/4/19/244575.png,Mexico,Cruz Azul,https://cdn.sofifa.org/teams/2/light/1878.png,€450K,€2K,1390,Right,
13401,191327,Y. Tasaka,32,https://cdn.sofifa.org/players/4/19/191327.png,Japan,Kawasaki Frontale,https://cdn.sofifa.org/teams/2/light/111730.png,€170K,€2K,1780,Right,
13402,240992,N. Estévez,22,https://cdn.sofifa.org/players/4/19/240992.png,Argentina,Estudiantes de La Plata,https://cdn.sofifa.org/teams/2/light/101083.png,€450K,€3K,1691,Right,
13403,238689,T. Siedschlag,30,https://cdn.sofifa.org/players/4/19/238689.png,Germany,Holstein Kiel,https://cdn.sofifa.org/teams/2/light/576.png,€280K,€2K,1674,Right,
13404,244321,D. Mullen,23,https://cdn.sofifa.org/players/4/19/244321.png,Scotland,St. Mirren,https://cdn.sofifa.org/teams/2/light/100805.png,€400K,€2K,1653,Right,
13405,189281,C. Clements,28,https://cdn.sofifa.org/players/4/19/189281.png,England,Cheltenham Town,https://cdn.sofifa.org/teams/2/light/1936.png,€300K,€3K,1703,Right,
13406,235618,K. Wilson,18,https://cdn.sofifa.org/players/4/19/235618.png,England,Walsall,https://cdn.sofifa.org/teams/2/light/1803.png,€425K,€2K,1617,Right,
13407,239458,B. Kraev,21,https://cdn.sofifa.org/players/4/19/239458.png,Bulgaria,FC Midtjylland,https://cdn.sofifa.org/teams/2/light/1516.png,€425K,€3K,1585,Right,
13408,241250,F. Baise,38,https://cdn.sofifa.org/players/4/19/241250.png,Hong Kong,Guizhou Hengfeng FC,https://cdn.sofifa.org/teams/2/light/112977.png,€40K,€2K,1514,Right,
13409,242018,D. Grubb,26,https://cdn.sofifa.org/players/4/19/242018.png,England,Forest Green Rovers,https://cdn.sofifa.org/teams/2/light/561.png,€325K,€3K,1519,Right,
13410,211299,K. Roos,26,https://cdn.sofifa.org/players/4/19/211299.png,Netherlands,Derby County,https://cdn.sofifa.org/teams/2/light/91.png,€270K,€5K,1083,Right,
13411,241251,Longchang Lin,28,https://cdn.sofifa.org/players/4/19/241251.png,China PR,Guizhou Hengfeng FC,https://cdn.sofifa.org/teams/2/light/112977.png,€250K,€3K,1348,Right,
13412,242275,A. Mosquera,30,https://cdn.sofifa.org/players/4/19/242275.png,Colombia,La Equidad,https://cdn.sofifa.org/teams/2/light/112523.png,€290K,€1K,1497,Right,
13413,191331,T. Yokoyama,33,https://cdn.sofifa.org/players/4/19/191331.png,Japan,Hokkaido Consadole Sapporo,https://cdn.sofifa.org/teams/2/light/112444.png,€120K,€1K,1474,Right,
